,date,price,qty,sell_id,sell_cat,item,year,holiday,is_weekend,is_schoolbreak,avg_temperature,is_outdoor,is_holiday
5655,2013-12-01,10.45,52,2053,2,COFFEE,2013,6,1,0,28.4,0,0
5656,2013-12-02,14.0,96,1070,0,BURGER,2013,6,0,0,30.2,1,0
5657,2013-12-02,10.97,40,2051,2,BURGER,2013,6,0,0,30.2,1,0
5658,2013-12-02,10.97,40,2051,2,COKE,2013,6,0,0,30.2,1,0
5659,2013-12-02,10.12,28,2052,2,BURGER,2013,6,0,0,30.2,1,0
5660,2013-12-02,10.12,28,2052,2,LEMONADE,2013,6,0,0,30.2,1,0
5661,2013-12-02,10.45,60,2053,2,BURGER,2013,6,0,0,30.2,1,0
5662,2013-12-02,10.45,60,2053,2,COKE,2013,6,0,0,30.2,1,0
5663,2013-12-02,10.45,60,2053,2,COFFEE,2013,6,0,0,30.2,1,0
5664,2013-12-03,14.0,120,1070,0,BURGER,2013,6,0,0,28.4,0,0
5665,2013-12-03,10.97,46,2051,2,BURGER,2013,6,0,0,28.4,0,0
5666,2013-12-03,10.97,46,2051,2,COKE,2013,6,0,0,28.4,0,0
5667,2013-12-03,10.12,34,2052,2,BURGER,2013,6,0,0,28.4,0,0
5668,2013-12-03,10.12,34,2052,2,LEMONADE,2013,6,0,0,28.4,0,0
5669,2013-12-03,10.45,66,2053,2,BURGER,2013,6,0,0,28.4,0,0
5670,2013-12-03,10.45,66,2053,2,COKE,2013,6,0,0,28.4,0,0
5671,2013-12-03,10.45,66,2053,2,COFFEE,2013,6,0,0,28.4,0,0
5672,2013-12-04,14.0,96,1070,0,BURGER,2013,6,0,0,28.4,1,0
5673,2013-12-04,10.97,32,2051,2,BURGER,2013,6,0,0,28.4,1,0
5674,2013-12-04,10.97,32,2051,2,COKE,2013,6,0,0,28.4,1,0
5675,2013-12-04,10.12,24,2052,2,BURGER,2013,6,0,0,28.4,1,0
5676,2013-12-04,10.12,24,2052,2,LEMONADE,2013,6,0,0,28.4,1,0
5677,2013-12-04,10.45,60,2053,2,BURGER,2013,6,0,0,28.4,1,0
5678,2013-12-04,10.45,60,2053,2,COKE,2013,6,0,0,28.4,1,0
5679,2013-12-04,10.45,60,2053,2,COFFEE,2013,6,0,0,28.4,1,0
5680,2013-12-05,14.0,118,1070,0,BURGER,2013,6,0,0,23.0,0,0
5681,2013-12-05,10.97,38,2051,2,BURGER,2013,6,0,0,23.0,0,0
5682,2013-12-05,10.97,38,2051,2,COKE,2013,6,0,0,23.0,0,0
5683,2013-12-05,10.12,30,2052,2,BURGER,2013,6,0,0,23.0,0,0
5684,2013-12-05,10.12,30,2052,2,LEMONADE,2013,6,0,0,23.0,0,0
5685,2013-12-05,10.45,74,2053,2,BURGER,2013,6,0,0,23.0,0,0
5686,2013-12-05,10.45,74,2053,2,COKE,2013,6,0,0,23.0,0,0
5687,2013-12-05,10.45,74,2053,2,COFFEE,2013,6,0,0,23.0,0,0
5688,2013-12-06,14.0,118,1070,0,BURGER,2013,6,0,0,24.8,0,0
5689,2013-12-06,10.97,42,2051,2,BURGER,2013,6,0,0,24.8,0,0
5690,2013-12-06,10.97,42,2051,2,COKE,2013,6,0,0,24.8,0,0
5691,2013-12-06,10.12,34,2052,2,BURGER,2013,6,0,0,24.8,0,0
5692,2013-12-06,10.12,34,2052,2,LEMONADE,2013,6,0,0,24.8,0,0
5693,2013-12-06,10.45,74,2053,2,BURGER,2013,6,0,0,24.8,0,0
5694,2013-12-06,10.45,74,2053,2,COKE,2013,6,0,0,24.8,0,0
5695,2013-12-06,10.45,74,2053,2,COFFEE,2013,6,0,0,24.8,0,0
5696,2013-12-07,14.0,84,1070,0,BURGER,2013,6,1,0,23.0,0,0
5697,2013-12-07,10.97,32,2051,2,BURGER,2013,6,1,0,23.0,0,0
5698,2013-12-07,10.97,32,2051,2,COKE,2013,6,1,0,23.0,0,0
5699,2013-12-07,10.12,20,2052,2,BURGER,2013,6,1,0,23.0,0,0
5700,2013-12-07,10.12,20,2052,2,LEMONADE,2013,6,1,0,23.0,0,0
5701,2013-12-07,10.45,46,2053,2,BURGER,2013,6,1,0,23.0,0,0
5702,2013-12-07,10.45,46,2053,2,COKE,2013,6,1,0,23.0,0,0
5703,2013-12-07,10.45,46,2053,2,COFFEE,2013,6,1,0,23.0,0,0
5704,2013-12-08,14.0,80,1070,0,BURGER,2013,6,1,0,21.2,0,0
5705,2013-12-08,10.97,26,2051,2,BURGER,2013,6,1,0,21.2,0,0
5706,2013-12-08,10.97,26,2051,2,COKE,2013,6,1,0,21.2,0,0
5707,2013-12-08,10.12,18,2052,2,BURGER,2013,6,1,0,21.2,0,0
5708,2013-12-08,10.12,18,2052,2,LEMONADE,2013,6,1,0,21.2,0,0
5709,2013-12-08,10.45,52,2053,2,BURGER,2013,6,1,0,21.2,0,0
5710,2013-12-08,10.45,52,2053,2,COKE,2013,6,1,0,21.2,0,0
5711,2013-12-08,10.45,52,2053,2,COFFEE,2013,6,1,0,21.2,0,0
5712,2013-12-09,14.0,120,1070,0,BURGER,2013,6,0,0,26.6,0,0
5713,2013-12-09,10.97,40,2051,2,BURGER,2013,6,0,0,26.6,0,0
5714,2013-12-09,10.97,40,2051,2,COKE,2013,6,0,0,26.6,0,0
5715,2013-12-09,10.12,32,2052,2,BURGER,2013,6,0,0,26.6,0,0
5716,2013-12-09,10.12,32,2052,2,LEMONADE,2013,6,0,0,26.6,0,0
5717,2013-12-09,10.45,72,2053,2,BURGER,2013,6,0,0,26.6,0,0
5718,2013-12-09,10.45,72,2053,2,COKE,2013,6,0,0,26.6,0,0
5719,2013-12-09,10.45,72,2053,2,COFFEE,2013,6,0,0,26.6,0,0
5720,2013-12-10,14.0,116,1070,0,BURGER,2013,6,0,0,24.8,0,0
5721,2013-12-10,10.97,40,2051,2,BURGER,2013,6,0,0,24.8,0,0
5722,2013-12-10,10.97,40,2051,2,COKE,2013,6,0,0,24.8,0,0
5723,2013-12-10,10.12,34,2052,2,BURGER,2013,6,0,0,24.8,0,0
5724,2013-12-10,10.12,34,2052,2,LEMONADE,2013,6,0,0,24.8,0,0
5725,2013-12-10,10.45,74,2053,2,BURGER,2013,6,0,0,24.8,0,0
5726,2013-12-10,10.45,74,2053,2,COKE,2013,6,0,0,24.8,0,0
5727,2013-12-10,10.45,74,2053,2,COFFEE,2013,6,0,0,24.8,0,0
5728,2013-12-11,14.0,122,1070,0,BURGER,2013,6,0,0,26.6,0,0
5729,2013-12-11,10.97,46,2051,2,BURGER,2013,6,0,0,26.6,0,0
5730,2013-12-11,10.97,46,2051,2,COKE,2013,6,0,0,26.6,0,0
5731,2013-12-11,10.12,28,2052,2,BURGER,2013,6,0,0,26.6,0,0
5732,2013-12-11,10.12,28,2052,2,LEMONADE,2013,6,0,0,26.6,0,0
5733,2013-12-11,10.45,70,2053,2,BURGER,2013,6,0,0,26.6,0,0
5734,2013-12-11,10.45,70,2053,2,COKE,2013,6,0,0,26.6,0,0
5735,2013-12-11,10.45,70,2053,2,COFFEE,2013,6,0,0,26.6,0,0
5736,2013-12-12,14.0,98,1070,0,BURGER,2013,6,0,0,30.2,1,0
5737,2013-12-12,10.97,40,2051,2,BURGER,2013,6,0,0,30.2,1,0
5738,2013-12-12,10.97,40,2051,2,COKE,2013,6,0,0,30.2,1,0
5739,2013-12-12,10.12,28,2052,2,BURGER,2013,6,0,0,30.2,1,0
5740,2013-12-12,10.12,28,2052,2,LEMONADE,2013,6,0,0,30.2,1,0
5741,2013-12-12,10.45,64,2053,2,BURGER,2013,6,0,0,30.2,1,0
5742,2013-12-12,10.45,64,2053,2,COKE,2013,6,0,0,30.2,1,0
5743,2013-12-12,10.45,64,2053,2,COFFEE,2013,6,0,0,30.2,1,0
5744,2013-12-13,14.0,104,1070,0,BURGER,2013,6,0,0,30.2,1,0
5745,2013-12-13,10.97,38,2051,2,BURGER,2013,6,0,0,30.2,1,0
5746,2013-12-13,10.97,38,2051,2,COKE,2013,6,0,0,30.2,1,0
5747,2013-12-13,10.12,30,2052,2,BURGER,2013,6,0,0,30.2,1,0
5748,2013-12-13,10.12,30,2052,2,LEMONADE,2013,6,0,0,30.2,1,0
5749,2013-12-13,10.45,56,2053,2,BURGER,2013,6,0,0,30.2,1,0
5750,2013-12-13,10.45,56,2053,2,COKE,2013,6,0,0,30.2,1,0
5751,2013-12-13,10.45,56,2053,2,COFFEE,2013,6,0,0,30.2,1,0
5752,2013-12-14,14.0,64,1070,0,BURGER,2013,6,1,0,30.2,1,0
5753,2013-12-14,10.97,24,2051,2,BURGER,2013,6,1,0,30.2,1,0
5754,2013-12-14,10.97,24,2051,2,COKE,2013,6,1,0,30.2,1,0
5755,2013-12-14,10.12,20,2052,2,BURGER,2013,6,1,0,30.2,1,0
5756,2013-12-14,10.12,20,2052,2,LEMONADE,2013,6,1,0,30.2,1,0
5757,2013-12-14,10.45,40,2053,2,BURGER,2013,6,1,0,30.2,1,0
5758,2013-12-14,10.45,40,2053,2,COKE,2013,6,1,0,30.2,1,0
5759,2013-12-14,10.45,40,2053,2,COFFEE,2013,6,1,0,30.2,1,0
5760,2013-12-15,14.0,66,1070,0,BURGER,2013,6,1,0,32.0,1,0
5761,2013-12-15,10.97,22,2051,2,BURGER,2013,6,1,0,32.0,1,0
5762,2013-12-15,10.97,22,2051,2,COKE,2013,6,1,0,32.0,1,0
5763,2013-12-15,10.12,20,2052,2,BURGER,2013,6,1,0,32.0,1,0
5764,2013-12-15,10.12,20,2052,2,LEMONADE,2013,6,1,0,32.0,1,0
5765,2013-12-15,10.45,44,2053,2,BURGER,2013,6,1,0,32.0,1,0
5766,2013-12-15,10.45,44,2053,2,COKE,2013,6,1,0,32.0,1,0
5767,2013-12-15,10.45,44,2053,2,COFFEE,2013,6,1,0,32.0,1,0
5768,2013-12-16,14.0,102,1070,0,BURGER,2013,6,0,0,32.0,1,0
5769,2013-12-16,10.97,32,2051,2,BURGER,2013,6,0,0,32.0,1,0
5770,2013-12-16,10.97,32,2051,2,COKE,2013,6,0,0,32.0,1,0
5771,2013-12-16,10.12,24,2052,2,BURGER,2013,6,0,0,32.0,1,0
5772,2013-12-16,10.12,24,2052,2,LEMONADE,2013,6,0,0,32.0,1,0
5773,2013-12-16,10.45,64,2053,2,BURGER,2013,6,0,0,32.0,1,0
5774,2013-12-16,10.45,64,2053,2,COKE,2013,6,0,0,32.0,1,0
5775,2013-12-16,10.45,64,2053,2,COFFEE,2013,6,0,0,32.0,1,0
5776,2013-12-17,14.0,116,1070,0,BURGER,2013,6,0,0,23.0,0,0
5777,2013-12-17,10.97,40,2051,2,BURGER,2013,6,0,0,23.0,0,0
5778,2013-12-17,10.97,40,2051,2,COKE,2013,6,0,0,23.0,0,0
5779,2013-12-17,10.12,34,2052,2,BURGER,2013,6,0,0,23.0,0,0
5780,2013-12-17,10.12,34,2052,2,LEMONADE,2013,6,0,0,23.0,0,0
5781,2013-12-17,10.45,72,2053,2,BURGER,2013,6,0,0,23.0,0,0
5782,2013-12-17,10.45,72,2053,2,COKE,2013,6,0,0,23.0,0,0
5783,2013-12-17,10.45,72,2053,2,COFFEE,2013,6,0,0,23.0,0,0
5784,2013-12-18,14.0,118,1070,0,BURGER,2013,6,0,0,26.6,0,0
5785,2013-12-18,10.97,42,2051,2,BURGER,2013,6,0,0,26.6,0,0
5786,2013-12-18,10.97,42,2051,2,COKE,2013,6,0,0,26.6,0,0
5787,2013-12-18,10.12,28,2052,2,BURGER,2013,6,0,0,26.6,0,0
5788,2013-12-18,10.12,28,2052,2,LEMONADE,2013,6,0,0,26.6,0,0
5789,2013-12-18,10.45,70,2053,2,BURGER,2013,6,0,0,26.6,0,0
5790,2013-12-18,10.45,70,2053,2,COKE,2013,6,0,0,26.6,0,0
5791,2013-12-18,10.45,70,2053,2,COFFEE,2013,6,0,0,26.6,0,0
5792,2013-12-19,14.0,124,1070,0,BURGER,2013,6,0,0,26.6,0,0
5793,2013-12-19,10.97,44,2051,2,BURGER,2013,6,0,0,26.6,0,0
5794,2013-12-19,10.97,44,2051,2,COKE,2013,6,0,0,26.6,0,0
5795,2013-12-19,10.12,28,2052,2,BURGER,2013,6,0,0,26.6,0,0
5796,2013-12-19,10.12,28,2052,2,LEMONADE,2013,6,0,0,26.6,0,0
5797,2013-12-19,10.45,74,2053,2,BURGER,2013,6,0,0,26.6,0,0
5798,2013-12-19,10.45,74,2053,2,COKE,2013,6,0,0,26.6,0,0
5799,2013-12-19,10.45,74,2053,2,COFFEE,2013,6,0,0,26.6,0,0
5800,2013-12-20,14.0,102,1070,0,BURGER,2013,6,0,0,26.6,1,0
5801,2013-12-20,10.97,40,2051,2,BURGER,2013,6,0,0,26.6,1,0
5802,2013-12-20,10.97,40,2051,2,COKE,2013,6,0,0,26.6,1,0
5803,2013-12-20,10.12,22,2052,2,BURGER,2013,6,0,0,26.6,1,0
5804,2013-12-20,10.12,22,2052,2,LEMONADE,2013,6,0,0,26.6,1,0
5805,2013-12-20,10.45,62,2053,2,BURGER,2013,6,0,0,26.6,1,0
5806,2013-12-20,10.45,62,2053,2,COKE,2013,6,0,0,26.6,1,0
5807,2013-12-20,10.45,62,2053,2,COFFEE,2013,6,0,0,26.6,1,0
5808,2013-12-21,15.5,72,1070,0,BURGER,2013,6,1,0,24.8,0,0
5809,2013-12-21,13.27,22,2051,2,BURGER,2013,6,1,0,24.8,0,0
5810,2013-12-21,13.27,22,2051,2,COKE,2013,6,1,0,24.8,0,0
5811,2013-12-21,11.96,22,2052,2,BURGER,2013,6,1,0,24.8,0,0
5812,2013-12-21,11.96,22,2052,2,LEMONADE,2013,6,1,0,24.8,0,0
5813,2013-12-21,12.37,38,2053,2,BURGER,2013,6,1,0,24.8,0,0
5814,2013-12-21,12.37,38,2053,2,COKE,2013,6,1,0,24.8,0,0
5815,2013-12-21,12.37,38,2053,2,COFFEE,2013,6,1,0,24.8,0,0
5816,2013-12-22,15.5,60,1070,0,BURGER,2013,6,1,0,32.0,1,0
5817,2013-12-22,13.27,26,2051,2,BURGER,2013,6,1,0,32.0,1,0
5818,2013-12-22,13.27,26,2051,2,COKE,2013,6,1,0,32.0,1,0
5819,2013-12-22,11.96,12,2052,2,BURGER,2013,6,1,0,32.0,1,0
5820,2013-12-22,11.96,12,2052,2,LEMONADE,2013,6,1,0,32.0,1,0
5821,2013-12-22,12.37,38,2053,2,BURGER,2013,6,1,0,32.0,1,0
5822,2013-12-22,12.37,38,2053,2,COKE,2013,6,1,0,32.0,1,0
5823,2013-12-22,12.37,38,2053,2,COFFEE,2013,6,1,0,32.0,1,0
5824,2013-12-23,15.5,102,1070,0,BURGER,2013,6,0,0,14.0,0,0
5825,2013-12-23,13.27,36,2051,2,BURGER,2013,6,0,0,14.0,0,0
5826,2013-12-23,13.27,36,2051,2,COKE,2013,6,0,0,14.0,0,0
5827,2013-12-23,11.96,30,2052,2,BURGER,2013,6,0,0,14.0,0,0
5828,2013-12-23,11.96,30,2052,2,LEMONADE,2013,6,0,0,14.0,0,0
5829,2013-12-23,12.37,58,2053,2,BURGER,2013,6,0,0,14.0,0,0
5830,2013-12-23,12.37,58,2053,2,COKE,2013,6,0,0,14.0,0,0
5831,2013-12-23,12.37,58,2053,2,COFFEE,2013,6,0,0,14.0,0,0
5832,2013-12-24,15.5,108,1070,0,BURGER,2013,6,0,0,21.2,0,0
5833,2013-12-24,13.27,30,2051,2,BURGER,2013,6,0,0,21.2,0,0
5834,2013-12-24,13.27,30,2051,2,COKE,2013,6,0,0,21.2,0,0
5835,2013-12-24,11.96,30,2052,2,BURGER,2013,6,0,0,21.2,0,0
5836,2013-12-24,11.96,30,2052,2,LEMONADE,2013,6,0,0,21.2,0,0
5837,2013-12-24,12.37,54,2053,2,BURGER,2013,6,0,0,21.2,0,0
5838,2013-12-24,12.37,54,2053,2,COKE,2013,6,0,0,21.2,0,0
5839,2013-12-24,12.37,54,2053,2,COFFEE,2013,6,0,0,21.2,0,0
5840,2013-12-25,15.5,108,1070,0,BURGER,2013,6,0,0,21.2,0,0
5841,2013-12-25,13.27,36,2051,2,BURGER,2013,6,0,0,21.2,0,0
5842,2013-12-25,13.27,36,2051,2,COKE,2013,6,0,0,21.2,0,0
5843,2013-12-25,11.96,22,2052,2,BURGER,2013,6,0,0,21.2,0,0
5844,2013-12-25,11.96,22,2052,2,LEMONADE,2013,6,0,0,21.2,0,0
5845,2013-12-25,12.37,52,2053,2,BURGER,2013,6,0,0,21.2,0,0
5846,2013-12-25,12.37,52,2053,2,COKE,2013,6,0,0,21.2,0,0
5847,2013-12-25,12.37,52,2053,2,COFFEE,2013,6,0,0,21.2,0,0
5848,2013-12-26,15.5,104,1070,0,BURGER,2013,6,0,0,21.2,0,0
5849,2013-12-26,13.27,36,2051,2,BURGER,2013,6,0,0,21.2,0,0
5850,2013-12-26,13.27,36,2051,2,COKE,2013,6,0,0,21.2,0,0
5851,2013-12-26,11.96,26,2052,2,BURGER,2013,6,0,0,21.2,0,0
5852,2013-12-26,11.96,26,2052,2,LEMONADE,2013,6,0,0,21.2,0,0
5853,2013-12-26,12.37,60,2053,2,BURGER,2013,6,0,0,21.2,0,0
5854,2013-12-26,12.37,60,2053,2,COKE,2013,6,0,0,21.2,0,0
5855,2013-12-26,12.37,60,2053,2,COFFEE,2013,6,0,0,21.2,0,0
5856,2013-12-27,15.5,108,1070,0,BURGER,2013,6,0,0,21.2,0,0
5857,2013-12-27,13.27,36,2051,2,BURGER,2013,6,0,0,21.2,0,0
5858,2013-12-27,13.27,36,2051,2,COKE,2013,6,0,0,21.2,0,0
5859,2013-12-27,11.96,26,2052,2,BURGER,2013,6,0,0,21.2,0,0
5860,2013-12-27,11.96,26,2052,2,LEMONADE,2013,6,0,0,21.2,0,0
5861,2013-12-27,12.37,58,2053,2,BURGER,2013,6,0,0,21.2,0,0
5862,2013-12-27,12.37,58,2053,2,COKE,2013,6,0,0,21.2,0,0
5863,2013-12-27,12.37,58,2053,2,COFFEE,2013,6,0,0,21.2,0,0
5864,2013-12-28,15.5,68,1070,0,BURGER,2013,6,1,0,21.2,0,0
5865,2013-12-28,13.27,20,2051,2,BURGER,2013,6,1,0,21.2,0,0
5866,2013-12-28,13.27,20,2051,2,COKE,2013,6,1,0,21.2,0,0
5867,2013-12-28,11.96,22,2052,2,BURGER,2013,6,1,0,21.2,0,0
5868,2013-12-28,11.96,22,2052,2,LEMONADE,2013,6,1,0,21.2,0,0
5869,2013-12-28,12.37,44,2053,2,BURGER,2013,6,1,0,21.2,0,0
5870,2013-12-28,12.37,44,2053,2,COKE,2013,6,1,0,21.2,0,0
5871,2013-12-28,12.37,44,2053,2,COFFEE,2013,6,1,0,21.2,0,0
5872,2013-12-29,15.5,68,1070,0,BURGER,2013,6,1,0,21.2,0,0
5873,2013-12-29,13.27,26,2051,2,BURGER,2013,6,1,0,21.2,0,0
5874,2013-12-29,13.27,26,2051,2,COKE,2013,6,1,0,21.2,0,0
5875,2013-12-29,11.96,16,2052,2,BURGER,2013,6,1,0,21.2,0,0
5876,2013-12-29,11.96,16,2052,2,LEMONADE,2013,6,1,0,21.2,0,0
5877,2013-12-29,12.37,44,2053,2,BURGER,2013,6,1,0,21.2,0,0
5878,2013-12-29,12.37,44,2053,2,COKE,2013,6,1,0,21.2,0,0
5879,2013-12-29,12.37,44,2053,2,COFFEE,2013,6,1,0,21.2,0,0
5880,2013-12-30,15.5,106,1070,0,BURGER,2013,6,0,0,21.2,0,0
5881,2013-12-30,13.27,34,2051,2,BURGER,2013,6,0,0,21.2,0,0
5882,2013-12-30,13.27,34,2051,2,COKE,2013,6,0,0,21.2,0,0
5883,2013-12-30,11.96,28,2052,2,BURGER,2013,6,0,0,21.2,0,0
5884,2013-12-30,11.96,28,2052,2,LEMONADE,2013,6,0,0,21.2,0,0
5885,2013-12-30,12.37,56,2053,2,BURGER,2013,6,0,0,21.2,0,0
5886,2013-12-30,12.37,56,2053,2,COKE,2013,6,0,0,21.2,0,0
5887,2013-12-30,12.37,56,2053,2,COFFEE,2013,6,0,0,21.2,0,0
5888,2013-12-31,15.5,104,1070,0,BURGER,2013,6,0,0,21.2,0,0
5889,2013-12-31,13.27,32,2051,2,BURGER,2013,6,0,0,21.2,0,0
5890,2013-12-31,13.27,32,2051,2,COKE,2013,6,0,0,21.2,0,0
5891,2013-12-31,11.96,22,2052,2,BURGER,2013,6,0,0,21.2,0,0
5892,2013-12-31,11.96,22,2052,2,LEMONADE,2013,6,0,0,21.2,0,0
5893,2013-12-31,12.37,58,2053,2,BURGER,2013,6,0,0,21.2,0,0
5894,2013-12-31,12.37,58,2053,2,COKE,2013,6,0,0,21.2,0,0
5895,2013-12-31,12.37,58,2053,2,COFFEE,2013,6,0,0,21.2,0,0
5896,2014-01-01,15.5,72,1070,0,BURGER,2014,5,0,0,19.4,0,1
5897,2014-01-01,13.27,22,2051,2,BURGER,2014,5,0,0,19.4,0,1
5898,2014-01-01,13.27,22,2051,2,COKE,2014,5,0,0,19.4,0,1
5899,2014-01-01,11.96,20,2052,2,BURGER,2014,5,0,0,19.4,0,1
5900,2014-01-01,11.96,20,2052,2,LEMONADE,2014,5,0,0,19.4,0,1
5901,2014-01-01,12.37,44,2053,2,BURGER,2014,5,0,0,19.4,0,1
5902,2014-01-01,12.37,44,2053,2,COKE,2014,5,0,0,19.4,0,1
5903,2014-01-01,12.37,44,2053,2,COFFEE,2014,5,0,0,19.4,0,1
5904,2014-01-02,15.5,76,1070,0,BURGER,2014,5,0,0,14.0,0,1
5905,2014-01-02,13.27,22,2051,2,BURGER,2014,5,0,0,14.0,0,1
5906,2014-01-02,13.27,22,2051,2,COKE,2014,5,0,0,14.0,0,1
5907,2014-01-02,11.96,22,2052,2,BURGER,2014,5,0,0,14.0,0,1
5908,2014-01-02,11.96,22,2052,2,LEMONADE,2014,5,0,0,14.0,0,1
5909,2014-01-02,12.37,40,2053,2,BURGER,2014,5,0,0,14.0,0,1
5910,2014-01-02,12.37,40,2053,2,COKE,2014,5,0,0,14.0,0,1
5911,2014-01-02,12.37,40,2053,2,COFFEE,2014,5,0,0,14.0,0,1
5912,2014-01-03,15.5,68,1070,0,BURGER,2014,5,0,0,17.6,0,1
5913,2014-01-03,13.27,26,2051,2,BURGER,2014,5,0,0,17.6,0,1
5914,2014-01-03,13.27,26,2051,2,COKE,2014,5,0,0,17.6,0,1
5915,2014-01-03,11.96,20,2052,2,BURGER,2014,5,0,0,17.6,0,1
5916,2014-01-03,11.96,20,2052,2,LEMONADE,2014,5,0,0,17.6,0,1
5917,2014-01-03,12.37,42,2053,2,BURGER,2014,5,0,0,17.6,0,1
5918,2014-01-03,12.37,42,2053,2,COKE,2014,5,0,0,17.6,0,1
5919,2014-01-03,12.37,42,2053,2,COFFEE,2014,5,0,0,17.6,0,1
5920,2014-01-04,15.5,74,1070,0,BURGER,2014,6,1,0,21.2,0,0
5921,2014-01-04,13.27,22,2051,2,BURGER,2014,6,1,0,21.2,0,0
5922,2014-01-04,13.27,22,2051,2,COKE,2014,6,1,0,21.2,0,0
5923,2014-01-04,11.96,20,2052,2,BURGER,2014,6,1,0,21.2,0,0
5924,2014-01-04,11.96,20,2052,2,LEMONADE,2014,6,1,0,21.2,0,0
5925,2014-01-04,12.37,42,2053,2,BURGER,2014,6,1,0,21.2,0,0
5926,2014-01-04,12.37,42,2053,2,COKE,2014,6,1,0,21.2,0,0
5927,2014-01-04,12.37,42,2053,2,COFFEE,2014,6,1,0,21.2,0,0
5928,2014-01-05,15.5,70,1070,0,BURGER,2014,6,1,0,19.4,0,0
5929,2014-01-05,13.27,26,2051,2,BURGER,2014,6,1,0,19.4,0,0
5930,2014-01-05,13.27,26,2051,2,COKE,2014,6,1,0,19.4,0,0
5931,2014-01-05,11.96,20,2052,2,BURGER,2014,6,1,0,19.4,0,0
5932,2014-01-05,11.96,20,2052,2,LEMONADE,2014,6,1,0,19.4,0,0
5933,2014-01-05,12.37,42,2053,2,BURGER,2014,6,1,0,19.4,0,0
5934,2014-01-05,12.37,42,2053,2,COKE,2014,6,1,0,19.4,0,0
5935,2014-01-05,12.37,42,2053,2,COFFEE,2014,6,1,0,19.4,0,0
5936,2014-01-06,15.5,108,1070,0,BURGER,2014,6,0,0,21.2,0,0
5937,2014-01-06,13.27,30,2051,2,BURGER,2014,6,0,0,21.2,0,0
5938,2014-01-06,13.27,30,2051,2,COKE,2014,6,0,0,21.2,0,0
5939,2014-01-06,11.96,30,2052,2,BURGER,2014,6,0,0,21.2,0,0
5940,2014-01-06,11.96,30,2052,2,LEMONADE,2014,6,0,0,21.2,0,0
5941,2014-01-06,12.37,60,2053,2,BURGER,2014,6,0,0,21.2,0,0
5942,2014-01-06,12.37,60,2053,2,COKE,2014,6,0,0,21.2,0,0
5943,2014-01-06,12.37,60,2053,2,COFFEE,2014,6,0,0,21.2,0,0
5944,2014-01-07,15.5,100,1070,0,BURGER,2014,6,0,0,24.8,0,0
5945,2014-01-07,13.27,38,2051,2,BURGER,2014,6,0,0,24.8,0,0
5946,2014-01-07,13.27,38,2051,2,COKE,2014,6,0,0,24.8,0,0
5947,2014-01-07,11.96,24,2052,2,BURGER,2014,6,0,0,24.8,0,0
5948,2014-01-07,11.96,24,2052,2,LEMONADE,2014,6,0,0,24.8,0,0
5949,2014-01-07,12.37,52,2053,2,BURGER,2014,6,0,0,24.8,0,0
5950,2014-01-07,12.37,52,2053,2,COKE,2014,6,0,0,24.8,0,0
5951,2014-01-07,12.37,52,2053,2,COFFEE,2014,6,0,0,24.8,0,0
5952,2014-01-08,15.5,104,1070,0,BURGER,2014,6,0,0,21.2,0,0
5953,2014-01-08,13.27,38,2051,2,BURGER,2014,6,0,0,21.2,0,0
5954,2014-01-08,13.27,38,2051,2,COKE,2014,6,0,0,21.2,0,0
5955,2014-01-08,11.96,26,2052,2,BURGER,2014,6,0,0,21.2,0,0
5956,2014-01-08,11.96,26,2052,2,LEMONADE,2014,6,0,0,21.2,0,0
5957,2014-01-08,12.37,60,2053,2,BURGER,2014,6,0,0,21.2,0,0
5958,2014-01-08,12.37,60,2053,2,COKE,2014,6,0,0,21.2,0,0
5959,2014-01-08,12.37,60,2053,2,COFFEE,2014,6,0,0,21.2,0,0
5960,2014-01-09,15.5,102,1070,0,BURGER,2014,6,0,0,23.0,0,0
5961,2014-01-09,13.27,38,2051,2,BURGER,2014,6,0,0,23.0,0,0
5962,2014-01-09,13.27,38,2051,2,COKE,2014,6,0,0,23.0,0,0
5963,2014-01-09,11.96,22,2052,2,BURGER,2014,6,0,0,23.0,0,0
5964,2014-01-09,11.96,22,2052,2,LEMONADE,2014,6,0,0,23.0,0,0
5965,2014-01-09,12.37,52,2053,2,BURGER,2014,6,0,0,23.0,0,0
5966,2014-01-09,12.37,52,2053,2,COKE,2014,6,0,0,23.0,0,0
5967,2014-01-09,12.37,52,2053,2,COFFEE,2014,6,0,0,23.0,0,0
5968,2014-01-10,15.5,102,1070,0,BURGER,2014,6,0,0,24.8,0,0
5969,2014-01-10,13.27,38,2051,2,BURGER,2014,6,0,0,24.8,0,0
5970,2014-01-10,13.27,38,2051,2,COKE,2014,6,0,0,24.8,0,0
5971,2014-01-10,11.96,30,2052,2,BURGER,2014,6,0,0,24.8,0,0
5972,2014-01-10,11.96,30,2052,2,LEMONADE,2014,6,0,0,24.8,0,0
5973,2014-01-10,12.37,54,2053,2,BURGER,2014,6,0,0,24.8,0,0
5974,2014-01-10,12.37,54,2053,2,COKE,2014,6,0,0,24.8,0,0
5975,2014-01-10,12.37,54,2053,2,COFFEE,2014,6,0,0,24.8,0,0
5976,2014-01-11,15.5,76,1070,0,BURGER,2014,6,1,0,30.2,0,0
5977,2014-01-11,13.27,28,2051,2,BURGER,2014,6,1,0,30.2,0,0
